playlist_name,track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
4TC,WOODGUTS,Notions,Notions,6i29zWaRQoHPqdtGQUZd4l,36,0.554,0.816,2,-7.393,1,0.0377,0.0035,0.479,0.133,0.484,171.137,audio_features,6i29zWaRQoHPqdtGQUZd4l,spotify:track:6i29zWaRQoHPqdtGQUZd4l,https://api.spotify.com/v1/tracks/6i29zWaRQoHPqdtGQUZd4l,https://api.spotify.com/v1/audio-analysis/6i29zWaRQoHPqdtGQUZd4l,142158,4,3
4TC,So What,Mqx,So What,5zz691d1AJpqNCeV7Djf9I,29,0.363,0.773,5,-3.429,1,0.0536,0.0634,1.05e-05,0.229,0.0524,154.598,audio_features,5zz691d1AJpqNCeV7Djf9I,spotify:track:5zz691d1AJpqNCeV7Djf9I,https://api.spotify.com/v1/tracks/5zz691d1AJpqNCeV7Djf9I,https://api.spotify.com/v1/audio-analysis/5zz691d1AJpqNCeV7Djf9I,177687,3,1
4TC,Deadboy98,REDZED,Ecstasy,3tdVmeS9Hh99boLNvx35K8,57,0.632,0.813,11,-6.168,0,0.0268,4.64e-05,0.0,0.221,0.444,87.989,audio_features,3tdVmeS9Hh99boLNvx35K8,spotify:track:3tdVmeS9Hh99boLNvx35K8,https://api.spotify.com/v1/tracks/3tdVmeS9Hh99boLNvx35K8,https://api.spotify.com/v1/audio-analysis/3tdVmeS9Hh99boLNvx35K8,130927,4,1
4TC,G Walkin' on Yo Coffin,Lil Boodang,G Walkin' on Yo Coffin,4v5eRXMBRY3tuYCtRfSKYC,0,0.803,0.932,4,-2.203,0,0.086,0.00538,0.0,0.198,0.536,97.019,audio_features,4v5eRXMBRY3tuYCtRfSKYC,spotify:track:4v5eRXMBRY3tuYCtRfSKYC,https://api.spotify.com/v1/tracks/4v5eRXMBRY3tuYCtRfSKYC,https://api.spotify.com/v1/audio-analysis/4v5eRXMBRY3tuYCtRfSKYC,99013,4,1
4TC,Walkin,Denzel Curry,Melt My Eyez See Your Future,1q8DwZtQen5fvyB7cKbShC,64,0.557,0.654,11,-7.201,0,0.196,0.134,0.0,0.291,0.386,135.983,audio_features,1q8DwZtQen5fvyB7cKbShC,spotify:track:1q8DwZtQen5fvyB7cKbShC,https://api.spotify.com/v1/tracks/1q8DwZtQen5fvyB7cKbShC,https://api.spotify.com/v1/audio-analysis/1q8DwZtQen5fvyB7cKbShC,280000,4,0
4TC,Oh Shit I'm Feeling It,DjCorny,Oh Shit I'm Feeling It,2VG79EDgLOcGhWiEZvlmKH,38,0.664,0.896,1,-3.249,1,0.0339,0.0144,1.28e-05,0.23,0.336,133.956,audio_features,2VG79EDgLOcGhWiEZvlmKH,spotify:track:2VG79EDgLOcGhWiEZvlmKH,https://api.spotify.com/v1/tracks/2VG79EDgLOcGhWiEZvlmKH,https://api.spotify.com/v1/audio-analysis/2VG79EDgLOcGhWiEZvlmKH,215484,4,1
4TC,Ruff Ryders' Anthem,DMX,It's Dark And Hell Is Hot,1BKT2I9x4RGKaKqW4up34s,68,0.88,0.577,10,-8.093,0,0.301,0.0564,1.02e-06,0.201,0.74,90.993,audio_features,1BKT2I9x4RGKaKqW4up34s,spotify:track:1BKT2I9x4RGKaKqW4up34s,https://api.spotify.com/v1/tracks/1BKT2I9x4RGKaKqW4up34s,https://api.spotify.com/v1/audio-analysis/1BKT2I9x4RGKaKqW4up34s,214440,4,0
4TC,Forgot About Dre,Dr. Dre,2001,7iXF2W9vKmDoGAhlHdpyIa,77,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,audio_features,7iXF2W9vKmDoGAhlHdpyIa,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/audio-analysis/7iXF2W9vKmDoGAhlHdpyIa,222293,4,0
4TC,Can't C Me,2Pac,All Eyez On Me,7rUchbZxrhF29Q0vYjKEU0,67,0.795,0.852,0,-2.238,1,0.178,0.0442,3.47e-06,0.39,0.673,95.44,audio_features,7rUchbZxrhF29Q0vYjKEU0,spotify:track:7rUchbZxrhF29Q0vYjKEU0,https://api.spotify.com/v1/tracks/7rUchbZxrhF29Q0vYjKEU0,https://api.spotify.com/v1/audio-analysis/7rUchbZxrhF29Q0vYjKEU0,330760,4,2
4TC,Daylily,Movements,Feel Something,6AgtouHw1KrKy1PsoLjY3o,60,0.565,0.778,2,-5.475,1,0.028,0.00195,0.00129,0.156,0.421,104.067,audio_features,6AgtouHw1KrKy1PsoLjY3o,spotify:track:6AgtouHw1KrKy1PsoLjY3o,https://api.spotify.com/v1/tracks/6AgtouHw1KrKy1PsoLjY3o,https://api.spotify.com/v1/audio-analysis/6AgtouHw1KrKy1PsoLjY3o,208853,4,1
4TC,Dreamin Of The Past (feat. Kanye West),Pusha T,It's Almost Dry,3Wx98ijEDnsxyMYePCuFNI,56,0.594,0.913,6,-2.372,0,0.255,0.655,0.0,0.423,0.897,80.302,audio_features,3Wx98ijEDnsxyMYePCuFNI,spotify:track:3Wx98ijEDnsxyMYePCuFNI,https://api.spotify.com/v1/tracks/3Wx98ijEDnsxyMYePCuFNI,https://api.spotify.com/v1/audio-analysis/3Wx98ijEDnsxyMYePCuFNI,173633,4,2
4TC,"Baby, You Wouldn't Last A Minute On The Creek",Chiodos,All's Well That Ends Well,6p4jnIWFWyLz0zUo2RD9iu,55,0.38,0.908,2,-6.425,0,0.193,0.0295,0.0,0.101,0.0974,97.613,audio_features,6p4jnIWFWyLz0zUo2RD9iu,spotify:track:6p4jnIWFWyLz0zUo2RD9iu,https://api.spotify.com/v1/tracks/6p4jnIWFWyLz0zUo2RD9iu,https://api.spotify.com/v1/audio-analysis/6p4jnIWFWyLz0zUo2RD9iu,280867,4,1
4TC,1990 (Interlude),G Yamazawa,Shouts to Durham,5Q1zjIPUZhdqkao2hwhk90,44,0.551,0.654,9,-9.376,0,0.304,0.217,0.0053,0.0845,0.929,88.643,audio_features,5Q1zjIPUZhdqkao2hwhk90,spotify:track:5Q1zjIPUZhdqkao2hwhk90,https://api.spotify.com/v1/tracks/5Q1zjIPUZhdqkao2hwhk90,https://api.spotify.com/v1/audio-analysis/5Q1zjIPUZhdqkao2hwhk90,121293,4,0
4TC,Chapstick,COIN,Uncanny Valley,33E5u0qmzBlsHkhU1bTBWa,57,0.803,0.636,2,-6.456,1,0.0464,0.00855,0.000461,0.0999,0.767,115.041,audio_features,33E5u0qmzBlsHkhU1bTBWa,spotify:track:33E5u0qmzBlsHkhU1bTBWa,https://api.spotify.com/v1/tracks/33E5u0qmzBlsHkhU1bTBWa,https://api.spotify.com/v1/audio-analysis/33E5u0qmzBlsHkhU1bTBWa,193299,4,0
4TC,Jungle,Andre Nickatina,Midnight Machine Gun Rhymes And Alibis,1X4x5dsB2OhY4CctleooV2,42,0.901,0.833,11,-5.396,1,0.189,0.322,0.0,0.112,0.446,94.26,audio_features,1X4x5dsB2OhY4CctleooV2,spotify:track:1X4x5dsB2OhY4CctleooV2,https://api.spotify.com/v1/tracks/1X4x5dsB2OhY4CctleooV2,https://api.spotify.com/v1/audio-analysis/1X4x5dsB2OhY4CctleooV2,285160,4,0
4TC,Doomsday,MF DOOM,Operation: Doomsday (Complete),7lT1dCz96jANsLAAADlfIg,1,0.856,0.841,6,-7.737,0,0.335,0.0977,0.0,0.0773,0.794,95.418,audio_features,7lT1dCz96jANsLAAADlfIg,spotify:track:7lT1dCz96jANsLAAADlfIg,https://api.spotify.com/v1/tracks/7lT1dCz96jANsLAAADlfIg,https://api.spotify.com/v1/audio-analysis/7lT1dCz96jANsLAAADlfIg,298053,4,0
4TC,Money Ties,Ching,Money Ties,5kzYLHWxtdk4VDhJ0RXJc8,23,0.592,0.491,10,-8.55,0,0.178,0.213,0.000235,0.1,0.196,81.144,audio_features,5kzYLHWxtdk4VDhJ0RXJc8,spotify:track:5kzYLHWxtdk4VDhJ0RXJc8,https://api.spotify.com/v1/tracks/5kzYLHWxtdk4VDhJ0RXJc8,https://api.spotify.com/v1/audio-analysis/5kzYLHWxtdk4VDhJ0RXJc8,205097,4,0
4TC,Homies,Token,SCOOB! The Album (Deluxe),06UO0YUP1GKFOtv5IRiejY,2,0.712,0.665,0,-8.742,1,0.207,0.521,0.0135,0.0805,0.294,80.867,audio_features,06UO0YUP1GKFOtv5IRiejY,spotify:track:06UO0YUP1GKFOtv5IRiejY,https://api.spotify.com/v1/tracks/06UO0YUP1GKFOtv5IRiejY,https://api.spotify.com/v1/audio-analysis/06UO0YUP1GKFOtv5IRiejY,193060,4,0
4TC,Why? Where? What?,King Fantastic,Finger Snaps and Gun Claps,5M1ef2O0Ald6vgAt2zl3ZV,34,0.718,0.599,11,-6.624,1,0.148,0.15,2.48e-06,0.179,0.526,166.027,audio_features,5M1ef2O0Ald6vgAt2zl3ZV,spotify:track:5M1ef2O0Ald6vgAt2zl3ZV,https://api.spotify.com/v1/tracks/5M1ef2O0Ald6vgAt2zl3ZV,https://api.spotify.com/v1/audio-analysis/5M1ef2O0Ald6vgAt2zl3ZV,226952,4,0
4TC,Fractals,CHILIØ,(un)orthodox,2twKIH3IncwdwNuGuQChVt,25,0.475,0.938,2,-5.714,1,0.0997,0.00049,0.0,0.19,0.414,92.07,audio_features,2twKIH3IncwdwNuGuQChVt,spotify:track:2twKIH3IncwdwNuGuQChVt,https://api.spotify.com/v1/tracks/2twKIH3IncwdwNuGuQChVt,https://api.spotify.com/v1/audio-analysis/2twKIH3IncwdwNuGuQChVt,227264,4,1
4TC,*Equip Sunglasses*,Hot Mulligan,you'll be fine,427OHPoIWqO3SsFw77EkDf,60,0.628,0.967,8,-3.35,1,0.063,0.000747,0.0,0.0187,0.906,120.015,audio_features,427OHPoIWqO3SsFw77EkDf,spotify:track:427OHPoIWqO3SsFw77EkDf,https://api.spotify.com/v1/tracks/427OHPoIWqO3SsFw77EkDf,https://api.spotify.com/v1/audio-analysis/427OHPoIWqO3SsFw77EkDf,166000,4,1
4TC,Straight Outta Flames,REDZED,Bohemian Psycho,6vZI7ju4Bg0Ui7HRidqlp4,55,0.568,0.87,1,-2.615,1,0.172,8.36e-05,0.000779,0.084,0.338,188.014,audio_features,6vZI7ju4Bg0Ui7HRidqlp4,spotify:track:6vZI7ju4Bg0Ui7HRidqlp4,https://api.spotify.com/v1/tracks/6vZI7ju4Bg0Ui7HRidqlp4,https://api.spotify.com/v1/audio-analysis/6vZI7ju4Bg0Ui7HRidqlp4,125128,3,1
4TC,Money Buy Drugs (Interlude),Cal Scruby,While You Were Sleeping,4LxHF9sQ6KXrxZatMPV2EL,52,0.898,0.914,1,-5.179,1,0.206,0.259,1.93e-06,0.139,0.866,129.019,audio_features,4LxHF9sQ6KXrxZatMPV2EL,spotify:track:4LxHF9sQ6KXrxZatMPV2EL,https://api.spotify.com/v1/tracks/4LxHF9sQ6KXrxZatMPV2EL,https://api.spotify.com/v1/audio-analysis/4LxHF9sQ6KXrxZatMPV2EL,128663,4,0
4TC,Doorman,slowthai,Nothing Great About Britain,6bTAz3pg5ywBeZHCQoleJB,53,0.673,0.892,10,-7.175,0,0.242,0.19,0.0,0.228,0.293,87.5,audio_features,6bTAz3pg5ywBeZHCQoleJB,spotify:track:6bTAz3pg5ywBeZHCQoleJB,https://api.spotify.com/v1/tracks/6bTAz3pg5ywBeZHCQoleJB,https://api.spotify.com/v1/audio-analysis/6bTAz3pg5ywBeZHCQoleJB,184201,4,0
4TC,First,Cold War Kids,Hold My Home,3omXshBamrREltcf24gYDC,66,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,audio_features,3omXshBamrREltcf24gYDC,spotify:track:3omXshBamrREltcf24gYDC,https://api.spotify.com/v1/tracks/3omXshBamrREltcf24gYDC,https://api.spotify.com/v1/audio-analysis/3omXshBamrREltcf24gYDC,200360,4,2
4TC,MENTHOL*,Jean Dawson,MENTHOL*,2nMTBUdxkdCZWo7n3upy1e,53,0.747,0.848,9,-4.081,1,0.103,0.629,0.0102,0.633,0.7,128.946,audio_features,2nMTBUdxkdCZWo7n3upy1e,spotify:track:2nMTBUdxkdCZWo7n3upy1e,https://api.spotify.com/v1/tracks/2nMTBUdxkdCZWo7n3upy1e,https://api.spotify.com/v1/audio-analysis/2nMTBUdxkdCZWo7n3upy1e,187107,4,2
4TC,I Don't Wanna Talk (I Just Wanna Dance),Glass Animals,Dreamland (+ Bonus Levels),6IbCvfmmICEEAyDwQ9zcbt,61,0.703,0.624,7,-6.228,1,0.0364,0.0156,5.53e-05,0.299,0.808,131.966,audio_features,6IbCvfmmICEEAyDwQ9zcbt,spotify:track:6IbCvfmmICEEAyDwQ9zcbt,https://api.spotify.com/v1/tracks/6IbCvfmmICEEAyDwQ9zcbt,https://api.spotify.com/v1/audio-analysis/6IbCvfmmICEEAyDwQ9zcbt,195191,4,0
4TC,Where Is The Love?,Black Eyed Peas,Elephunk,0xmjwnQ3FNE6HuWCt2nHdZ,79,0.834,0.699,5,-3.222,1,0.178,0.111,0.0,0.131,0.809,94.086,audio_features,0xmjwnQ3FNE6HuWCt2nHdZ,spotify:track:0xmjwnQ3FNE6HuWCt2nHdZ,https://api.spotify.com/v1/tracks/0xmjwnQ3FNE6HuWCt2nHdZ,https://api.spotify.com/v1/audio-analysis/0xmjwnQ3FNE6HuWCt2nHdZ,272533,4,0
4TC,Without Me,Eminem,The Eminem Show,7lQ8MOhq6IN2w8EYcFNSUk,86,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4,0
4TC,Know Yourself,Drake,If You're Reading This It's Too Late,5InOp6q2vvx0fShv3bzFLZ,63,0.72,0.412,11,-8.687,0,0.223,0.196,0.0,0.342,0.179,114.408,audio_features,5InOp6q2vvx0fShv3bzFLZ,spotify:track:5InOp6q2vvx0fShv3bzFLZ,https://api.spotify.com/v1/tracks/5InOp6q2vvx0fShv3bzFLZ,https://api.spotify.com/v1/audio-analysis/5InOp6q2vvx0fShv3bzFLZ,275840,4,0
4TC,My Life,The Game,LAX,3TVqRXUeqGdghlJLWgXtAu,56,0.67,0.765,11,-5.019,1,0.352,0.0731,0.0,0.0567,0.383,148.126,audio_features,3TVqRXUeqGdghlJLWgXtAu,spotify:track:3TVqRXUeqGdghlJLWgXtAu,https://api.spotify.com/v1/tracks/3TVqRXUeqGdghlJLWgXtAu,https://api.spotify.com/v1/audio-analysis/3TVqRXUeqGdghlJLWgXtAu,320893,4,0
4TC,Cult of Personality,Living Colour,Vivid (Expanded Edition),5e3YOg6fIkP0wD5TyxcHOH,16,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,audio_features,5e3YOg6fIkP0wD5TyxcHOH,spotify:track:5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/tracks/5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/audio-analysis/5e3YOg6fIkP0wD5TyxcHOH,294827,4,2
4TC,Circles,Pierce The Veil,Misadventures,6zUy2nnchfZpzaDalE6sO2,63,0.482,0.975,2,-3.098,1,0.103,0.000278,2.69e-05,0.155,0.371,162.08,audio_features,6zUy2nnchfZpzaDalE6sO2,spotify:track:6zUy2nnchfZpzaDalE6sO2,https://api.spotify.com/v1/tracks/6zUy2nnchfZpzaDalE6sO2,https://api.spotify.com/v1/audio-analysis/6zUy2nnchfZpzaDalE6sO2,224307,4,1
4TC,Party Time,The Northern Boys,Party Time,2nHfmc3edqYaFXvoc98c40,26,0.846,0.871,9,-2.686,0,0.4,0.159,0.0,0.089,0.643,118.05,audio_features,2nHfmc3edqYaFXvoc98c40,spotify:track:2nHfmc3edqYaFXvoc98c40,https://api.spotify.com/v1/tracks/2nHfmc3edqYaFXvoc98c40,https://api.spotify.com/v1/audio-analysis/2nHfmc3edqYaFXvoc98c40,181525,4,0
4TC,Hip-Hop,Dead Prez,Let's Get Free,2HoDr1yVksl19omOhc1zWy,57,0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.162,audio_features,2HoDr1yVksl19omOhc1zWy,spotify:track:2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/tracks/2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/audio-analysis/2HoDr1yVksl19omOhc1zWy,214067,4,0
4TC,Otis,JAY-Z,Watch The Throne,14I61w6cyYUHiV2n28IYdP,68,0.754,0.631,7,-4.751,0,0.307,0.552,0.0,0.5,0.432,94.577,audio_features,14I61w6cyYUHiV2n28IYdP,spotify:track:14I61w6cyYUHiV2n28IYdP,https://api.spotify.com/v1/tracks/14I61w6cyYUHiV2n28IYdP,https://api.spotify.com/v1/audio-analysis/14I61w6cyYUHiV2n28IYdP,178213,4,2
4TC,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),5uDASfU19gDxSjW8cnCaBp,73,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,audio_features,5uDASfU19gDxSjW8cnCaBp,spotify:track:5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,177184,4,0
4TC,Sea Sick,binki,Sea Sick,3qiX7QXv6w6y4wsr5KP6U1,51,0.817,0.577,6,-8.63,0,0.0658,0.117,0.000366,0.183,0.928,112.025,audio_features,3qiX7QXv6w6y4wsr5KP6U1,spotify:track:3qiX7QXv6w6y4wsr5KP6U1,https://api.spotify.com/v1/tracks/3qiX7QXv6w6y4wsr5KP6U1,https://api.spotify.com/v1/audio-analysis/3qiX7QXv6w6y4wsr5KP6U1,130714,4,0
4TC,Caraphernelia,Pierce The Veil,Selfish Machines,2G8PweZBBwTpyP8vpNQJK2,67,0.531,0.984,3,-3.767,0,0.0652,0.0017,1.13e-05,0.361,0.386,107.036,audio_features,2G8PweZBBwTpyP8vpNQJK2,spotify:track:2G8PweZBBwTpyP8vpNQJK2,https://api.spotify.com/v1/tracks/2G8PweZBBwTpyP8vpNQJK2,https://api.spotify.com/v1/audio-analysis/2G8PweZBBwTpyP8vpNQJK2,268480,4,1
4TC,Loser,Sueco,It Was Fun While It Lasted,01VbCa15MmvNg3KMOfoHa2,58,0.61,0.894,5,-3.956,0,0.129,0.00317,0.0,0.0539,0.65,96.622,audio_features,01VbCa15MmvNg3KMOfoHa2,spotify:track:01VbCa15MmvNg3KMOfoHa2,https://api.spotify.com/v1/tracks/01VbCa15MmvNg3KMOfoHa2,https://api.spotify.com/v1/audio-analysis/01VbCa15MmvNg3KMOfoHa2,133679,4,1
4TC,Little Secrets,Passion Pit,Manners,3kb38wezoUA8ki5jPYy3t5,53,0.597,0.786,5,-4.248,1,0.0419,0.00345,0.0,0.0909,0.666,99.888,audio_features,3kb38wezoUA8ki5jPYy3t5,spotify:track:3kb38wezoUA8ki5jPYy3t5,https://api.spotify.com/v1/tracks/3kb38wezoUA8ki5jPYy3t5,https://api.spotify.com/v1/audio-analysis/3kb38wezoUA8ki5jPYy3t5,238973,4,1
4TC,Forever,Drake,Relapse: Refill,5UsLjwBaTHBX4ektWIr4XX,72,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,audio_features,5UsLjwBaTHBX4ektWIr4XX,spotify:track:5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX,357707,5,2
4TC,The Thrill,Wiz Khalifa,The Thrill (feat. Empire of the Sun),56oGoEjA9eTZYgsttEFKY3,76,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,audio_features,56oGoEjA9eTZYgsttEFKY3,spotify:track:56oGoEjA9eTZYgsttEFKY3,https://api.spotify.com/v1/tracks/56oGoEjA9eTZYgsttEFKY3,https://api.spotify.com/v1/audio-analysis/56oGoEjA9eTZYgsttEFKY3,234334,4,0
4TC,Can't Tell Me Nothing,Kanye West,Graduation,0mEdbdeRFQwBhN4xfyIeUM,79,0.587,0.62,5,-6.133,0,0.042,0.0122,0.0,0.82,0.106,79.928,audio_features,0mEdbdeRFQwBhN4xfyIeUM,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,https://api.spotify.com/v1/tracks/0mEdbdeRFQwBhN4xfyIeUM,https://api.spotify.com/v1/audio-analysis/0mEdbdeRFQwBhN4xfyIeUM,271600,4,2
4TC,Stronger,Kanye West,Graduation,0j2T0R9dR9qdJYsB7ciXhf,79,0.617,0.716,1,-7.858,1,0.136,0.0056,0.0,0.408,0.496,104.014,audio_features,0j2T0R9dR9qdJYsB7ciXhf,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/tracks/0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/audio-analysis/0j2T0R9dR9qdJYsB7ciXhf,311867,4,2
4TC,Good Life,Kanye West,Graduation,4ZPdLEztrlZqbJkgHNw54L,73,0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.486,82.962,audio_features,4ZPdLEztrlZqbJkgHNw54L,spotify:track:4ZPdLEztrlZqbJkgHNw54L,https://api.spotify.com/v1/tracks/4ZPdLEztrlZqbJkgHNw54L,https://api.spotify.com/v1/audio-analysis/4ZPdLEztrlZqbJkgHNw54L,207000,4,2
4TC,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),4X5f3vT8MRuXF68pfjNte5,73,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,audio_features,4X5f3vT8MRuXF68pfjNte5,spotify:track:4X5f3vT8MRuXF68pfjNte5,https://api.spotify.com/v1/tracks/4X5f3vT8MRuXF68pfjNte5,https://api.spotify.com/v1/audio-analysis/4X5f3vT8MRuXF68pfjNte5,233787,4,0
4TC,Trouble,Mouthe,Trouble,3zoRFBXNkKdAgOzy8eBMsw,0,0.524,0.587,1,-8.593,1,0.0966,0.057,0.0204,0.464,0.603,85.742,audio_features,3zoRFBXNkKdAgOzy8eBMsw,spotify:track:3zoRFBXNkKdAgOzy8eBMsw,https://api.spotify.com/v1/tracks/3zoRFBXNkKdAgOzy8eBMsw,https://api.spotify.com/v1/audio-analysis/3zoRFBXNkKdAgOzy8eBMsw,216067,4,2
4TC,Super 1,Cospe,Super 1,2biA7ixfyzeB2QrezPSsNQ,0,0.654,0.42,1,-12.301,0,0.0498,0.402,0.766,0.111,0.239,79.503,audio_features,2biA7ixfyzeB2QrezPSsNQ,spotify:track:2biA7ixfyzeB2QrezPSsNQ,https://api.spotify.com/v1/tracks/2biA7ixfyzeB2QrezPSsNQ,https://api.spotify.com/v1/audio-analysis/2biA7ixfyzeB2QrezPSsNQ,126551,3,3
4TC,Hazy,Nappy Roots,The 40 Akerz Project,3ab6oWcjGJwj1q2dG9F9Ls,23,0.586,0.659,8,-5.028,1,0.254,0.185,0.0,0.334,0.382,121.929,audio_features,3ab6oWcjGJwj1q2dG9F9Ls,spotify:track:3ab6oWcjGJwj1q2dG9F9Ls,https://api.spotify.com/v1/tracks/3ab6oWcjGJwj1q2dG9F9Ls,https://api.spotify.com/v1/audio-analysis/3ab6oWcjGJwj1q2dG9F9Ls,190032,4,2
4TC,Exodus,Jacuzzi,Mizu,0olfFet2c0VqaazeSPAmr0,0,0.671,0.782,5,-4.649,1,0.0348,0.00316,0.891,0.539,0.228,137.438,audio_features,0olfFet2c0VqaazeSPAmr0,spotify:track:0olfFet2c0VqaazeSPAmr0,https://api.spotify.com/v1/tracks/0olfFet2c0VqaazeSPAmr0,https://api.spotify.com/v1/audio-analysis/0olfFet2c0VqaazeSPAmr0,237555,4,3
4TC,Bronx Sniper,Mister Heavenly,Out of Love,5wYidcnpPqWNLrziQBY38J,0,0.406,0.624,2,-6.576,0,0.0338,0.0949,0.00347,0.14,0.452,85.132,audio_features,5wYidcnpPqWNLrziQBY38J,spotify:track:5wYidcnpPqWNLrziQBY38J,https://api.spotify.com/v1/tracks/5wYidcnpPqWNLrziQBY38J,https://api.spotify.com/v1/audio-analysis/5wYidcnpPqWNLrziQBY38J,219427,4,1
4TC,Property Lines,Dusted,Total Dust,26wCH8nlaMzeIWHN0Ezjtv,0,0.627,0.628,7,-7.299,0,0.0369,0.32,0.69,0.103,0.126,119.007,audio_features,26wCH8nlaMzeIWHN0Ezjtv,spotify:track:26wCH8nlaMzeIWHN0Ezjtv,https://api.spotify.com/v1/tracks/26wCH8nlaMzeIWHN0Ezjtv,https://api.spotify.com/v1/audio-analysis/26wCH8nlaMzeIWHN0Ezjtv,200013,4,3
4TC,SPRORGNSM,Superorganism,Superorganism,73MYXXOV9DKwq8MVuSOpMT,33,0.494,0.815,9,-4.494,1,0.246,0.0175,0.0,0.105,0.513,178.134,audio_features,73MYXXOV9DKwq8MVuSOpMT,spotify:track:73MYXXOV9DKwq8MVuSOpMT,https://api.spotify.com/v1/tracks/73MYXXOV9DKwq8MVuSOpMT,https://api.spotify.com/v1/audio-analysis/73MYXXOV9DKwq8MVuSOpMT,200170,4,1
4TC,Versace Summer,Jank,Versace Summer,614SyP4aFacmQOtY0vQ5h6,36,0.514,0.943,1,-5.245,1,0.0903,0.00103,2.56e-05,0.109,0.456,96.751,audio_features,614SyP4aFacmQOtY0vQ5h6,spotify:track:614SyP4aFacmQOtY0vQ5h6,https://api.spotify.com/v1/tracks/614SyP4aFacmQOtY0vQ5h6,https://api.spotify.com/v1/audio-analysis/614SyP4aFacmQOtY0vQ5h6,290867,4,1
4TC,Yer Killin' Me,Remo Drive,Greatest Hits,79lzbYqczF4oLoOkxx9mHK,49,0.396,0.718,0,-6.794,0,0.0814,0.00217,0.00077,0.332,0.366,165.272,audio_features,79lzbYqczF4oLoOkxx9mHK,spotify:track:79lzbYqczF4oLoOkxx9mHK,https://api.spotify.com/v1/tracks/79lzbYqczF4oLoOkxx9mHK,https://api.spotify.com/v1/audio-analysis/79lzbYqczF4oLoOkxx9mHK,234535,4,1
4TC,Falling Down - Bonus Track,Lil Peep,Falling Down (Bonus Track),0Dn40gxVCMo5TkgS8Ik18Q,0,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,0Dn40gxVCMo5TkgS8Ik18Q,spotify:track:0Dn40gxVCMo5TkgS8Ik18Q,https://api.spotify.com/v1/tracks/0Dn40gxVCMo5TkgS8Ik18Q,https://api.spotify.com/v1/audio-analysis/0Dn40gxVCMo5TkgS8Ik18Q,196400,4,1
4TC,Awful Things,Lil Peep,"Come Over When You're Sober, Pt. 1",7Hr2XoaGpIMKbNXCZDZ3le,1,0.366,0.797,1,-4.923,0,0.0812,0.0157,0.0,0.0694,0.181,169.986,audio_features,7Hr2XoaGpIMKbNXCZDZ3le,spotify:track:7Hr2XoaGpIMKbNXCZDZ3le,https://api.spotify.com/v1/tracks/7Hr2XoaGpIMKbNXCZDZ3le,https://api.spotify.com/v1/audio-analysis/7Hr2XoaGpIMKbNXCZDZ3le,214427,4,1
